,,,,,,,,,B2C,B2C,B2C,B2C,B2C,B2C,B2C,B2C,B2C,B2C,B2C,B2C,B2C,B2C,B2C,B2C,B2C,B2C,B2C,B2C,B2C,B2C,B2C,B2C,B2C,B2C,B2C,B2C,B2C,B2C
Plastic,PP,Composite,Hazardous,Recycled,,,,,AT7,BE22,BG6,HR9,CY8,CZ76,,EE5,,,DE7,GR11,HU3,,,LV2,LT10,LU15,MT1,NL4,PL3,PT2,RO5,SK4,SL21,ES9,SE3,,MK6,RS5
Plastic,PP,Composite,Hazardous,Moulded,,,,,AT7,BE22,BG6,HR9,CY8,CZ77,,EE5,,,DE7,GR11,HU3,,,LV2,LT10,LU13,MT1,NL3,PL3,PT2,RO5,SK4,SL21,ES8,SE3,,MK6,RS5
Plastic,PP,Composite,Recycled,Moulded,,,,,AT7,BE25,BG6,HR9,CY8,CZ77,,EE5,,,DE7,GR11,HU3,,,LV2,LT10,LU13,MT1,NL3,PL3,PT2,RO5,SK4,SL14,ES8,SE3,,MK6,RS5
Plastic,PP,Biodegradable,Hazardous,Recycled,,,,,AT11,BE22,BG1,HR9,CY8,CZ68,,EE4,,,DE5,GR5,HU1,,,LV2,LT4,LU15,MT1,NL4,PL3,PT2,RO5,SK4,SL21,ES9,SE3,,MK2,RS5
Plastic,PP,Biodegradable,Hazardous,Moulded,,,,,AT11,BE22,BG1,HR9,CY8,CZ69,,EE4,,,DE5,GR5,HU1,,,LV2,LT4,LU13,MT1,NL3,PL3,PT2,RO5,SK4,SL21,ES8,SE3,,MK2,RS5
Plastic,PP,Biodegradable,Recycled,Moulded,,,,,AT11,BE26,BG1,HR9,CY8,CZ69,,EE4,,,DE5,GR5,HU1,,,LV2,LT4,LU13,MT1,NL3,PL3,PT2,RO5,SK4,SL3,ES8,SE3,,MK2,RS5
Plastic,PP,Hazardous,Recycled,Moulded,,,,,AT5,BE22,BG1,HR9,CY8,CZ21,,EE4,,,DE5,GR5,HU1,,,LV2,LT4,LU13,MT1,NL3,PL3,PT2,RO5,SK3,SL21,ES8,SE3,,MK2,RS5
Plastic,PP,Beverage,Composite,Biodegradable,Hazardous,,,,AT11,BE22,BG6,HR10,CY8,CZ79,,EE10,,,DE7,GR11,HU3,,,LV7,LT10,LU15,MT1,NL4,PL3,PT2,RO5,SK4,SL21,ES9,SE3,,MK6,RS5
Plastic,PP,Beverage,Composite,Biodegradable,Recycled,,,,AT11,BE26,BG6,HR10,CY8,CZ79,,EE10,,,DE7,GR11,HU3,,,LV7,LT10,LU15,MT1,NL4,PL3,PT2,RO5,SK4,SL14,ES9,SE3,,MK6,RS5
Plastic,PP,Beverage,Composite,Biodegradable,Moulded,,,,AT11,BE26,BG6,HR10,CY8,CZ80,,EE10,,,DE7,GR11,HU3,,,LV7,LT10,LU13,MT1,NL3,PL3,PT2,RO5,SK4,SL14,ES8,SE3,,MK6,RS5
Plastic,PP,Beverage,Composite,Hazardous,Recycled,,,,AT7,BE22,BG6,HR10,CY8,CZ79,,EE10,,,DE7,GR11,HU3,,,LV7,LT10,LU15,MT1,NL4,PL3,PT2,RO5,SK4,SL21,ES9,SE3,,MK6,RS5
Plastic,PP,Beverage,Composite,Hazardous,Moulded,,,,AT7,BE22,BG6,HR10,CY8,CZ80,,EE10,,,DE7,GR11,HU3,,,LV7,LT10,LU13,MT1,NL3,PL3,PT2,RO5,SK4,SL21,ES8,SE3,,MK6,RS5
Plastic,PP,Beverage,Composite,Recycled,Moulded,,,,AT7,BE25,BG6,HR10,CY8,CZ81,,EE10,,,DE7,GR11,HU3,,,LV7,LT10,LU13,MT1,NL3,PL3,PT2,RO5,SK4,SL14,ES8,SE3,,MK6,RS5
Plastic,PP,Beverage,Biodegradable,Hazardous,Recycled,,,,AT11,BE22,BG1,HR10,CY8,CZ71,,EE4,,,DE5,GR5,HU1,,,LV2,LT4,LU15,MT1,NL4,PL3,PT2,RO5,SK4,SL21,ES9,SE3,,MK2,RS5
Plastic,PP,Beverage,Biodegradable,Hazardous,Moulded,,,,AT11,BE22,BG1,HR10,CY8,CZ72,,EE4,,,DE5,GR5,HU1,,,LV2,LT4,LU13,MT1,NL3,PL3,PT2,RO5,SK4,SL21,ES8,SE3,,MK2,RS5
Plastic,PP,Beverage,Biodegradable,Recycled,Moulded,,,,AT11,BE26,BG1,HR10,CY8,CZ73,,EE4,,,DE5,GR5,HU1,,,LV2,LT4,LU13,MT1,NL3,PL3,PT2,RO5,SK4,SL3,ES8,SE3,,MK2,RS5
Plastic,PP,Beverage,Hazardous,Recycled,Moulded,,,,AT5,BE22,BG1,HR10,CY8,CZ25,,EE4,,,DE5,GR5,HU1,,,LV2,LT4,LU13,MT1,NL3,PL3,PT2,RO5,SK3,SL21,ES8,SE3,,MK2,RS5
Plastic,PP,Composite,Biodegradable,Hazardous,Recycled,,,,AT11,BE22,BG6,HR9,CY8,CZ76,,EE5,,,DE7,GR11,HU3,,,LV2,LT10,LU15,MT1,NL4,PL3,PT2,RO5,SK4,SL21,ES9,SE3,,MK6,RS5
Plastic,PP,Composite,Biodegradable,Hazardous,Moulded,,,,AT11,BE22,BG6,HR9,CY8,CZ77,,EE5,,,DE7,GR11,HU3,,,LV2,LT10,LU13,MT1,NL3,PL3,PT2,RO5,SK4,SL21,ES8,SE3,,MK6,RS5
Plastic,PP,Composite,Biodegradable,Recycled,Moulded,,,,AT11,BE26,BG6,HR9,CY8,CZ77,,EE5,,,DE7,GR11,HU3,,,LV2,LT10,LU13,MT1,NL3,PL3,PT2,RO5,SK4,SL14,ES8,SE3,,MK6,RS5
Plastic,PP,Composite,Hazardous,Recycled,Moulded,,,,AT7,BE22,BG6,HR9,CY8,CZ77,,EE5,,,DE7,GR11,HU3,,,LV2,LT10,LU13,MT1,NL3,PL3,PT2,RO5,SK4,SL21,ES8,SE3,,MK6,RS5
Plastic,PP,Biodegradable,Hazardous,Recycled,Moulded,,,,AT11,BE22,BG1,HR9,CY8,CZ69,,EE4,,,DE5,GR5,HU1,,,LV2,LT4,LU13,MT1,NL3,PL3,PT2,RO5,SK4,SL21,ES8,SE3,,MK2,RS5
Plastic,PP,Beverage,Composite,Biodegradable,Hazardous,Recycled,,,AT11,BE22,BG6,HR10,CY8,CZ79,,EE10,,,DE7,GR11,HU3,,,LV7,LT10,LU15,MT1,NL4,PL3,PT2,RO5,SK4,SL21,ES9,SE3,,MK6,RS5
Plastic,PP,Beverage,Composite,Biodegradable,Hazardous,Moulded,,,AT11,BE22,BG6,HR10,CY8,CZ80,,EE10,,,DE7,GR11,HU3,,,LV7,LT10,LU13,MT1,NL3,PL3,PT2,RO5,SK4,SL21,ES8,SE3,,MK6,RS5
Plastic,PP,Beverage,Composite,Biodegradable,Recycled,Moulded,,,AT11,BE26,BG6,HR10,CY8,CZ81,,EE10,,,DE7,GR11,HU3,,,LV7,LT10,LU13,MT1,NL3,PL3,PT2,RO5,SK4,SL14,ES8,SE3,,MK6,RS5
Plastic,PP,Beverage,Composite,Hazardous,Recycled,Moulded,,,AT7,BE22,BG6,HR10,CY8,CZ81,,EE10,,,DE7,GR11,HU3,,,LV7,LT10,LU13,MT1,NL3,PL3,PT2,RO5,SK4,SL21,ES8,SE3,,MK6,RS5
Plastic,PP,Beverage,Biodegradable,Hazardous,Recycled,Moulded,,,AT11,BE22,BG1,HR10,CY8,CZ73,,EE4,,,DE5,GR5,HU1,,,LV2,LT4,LU13,MT1,NL3,PL3,PT2,RO5,SK4,SL21,ES8,SE3,,MK2,RS5
Plastic,PP,Composite,Biodegradable,Hazardous,Recycled,Moulded,,,AT11,BE22,BG6,HR9,CY8,CZ77,,EE5,,,DE7,GR11,HU3,,,LV2,LT10,LU13,MT1,NL3,PL3,PT2,RO5,SK4,SL21,ES8,SE3,,MK6,RS5
Plastic,PP,Beverage,Composite,Biodegradable,Hazardous,Recycled,Moulded,,AT11,BE22,BG6,HR10,CY8,CZ81,,EE10,,,DE7,GR11,HU3,,,LV7,LT10,LU13,MT1,NL3,PL3,PT2,RO5,SK4,SL21,ES8,SE3,,MK6,RS5
Plastic,PS,,,,,,,,AT5,BE15,BG1,HR9,CY8,CZ28,,EE4,,,DE5,GR5,HU1,,,LV2,LT4,LU15,MT1,NL4,PL3,PT2,RO6,SK3,SL3,ES9,SE3,,MK2,RS5
Plastic,PS,Beverage,,,,,,,AT5,BE15,BG1,HR10,CY8,CZ31,,EE4,,,DE5,GR5,HU1,,,LV2,LT4,LU15,MT1,NL4,PL3,PT2,RO6,SK3,SL3,ES9,SE3,,MK2,RS5
Plastic,PS,Composite,,,,,,,AT7,BE25,BG6,HR9,CY8,CZ76,,EE5,,,DE7,GR11,HU3,,,LV2,LT10,LU15,MT1,NL4,PL3,PT2,RO6,SK4,SL14,ES9,SE3,,MK6,RS5
Plastic,PS,Biodegradable,,,,,,,AT11,BE26,BG1,HR9,CY8,CZ68,,EE4,,,DE5,GR5,HU1,,,LV2,LT4,LU15,MT1,NL4,PL3,PT2,RO6,SK4,SL3,ES9,SE3,,MK2,RS5
Plastic,PS,Hazardous,,,,,,,AT5,BE22,BG1,HR9,CY8,CZ28,,EE4,,,DE5,GR5,HU1,,,LV2,LT4,LU15,MT1,NL4,PL3,PT2,RO6,SK3,SL21,ES9,SE3,,MK2,RS5
Plastic,PS,Recycled,,,,,,,AT5,BE15,BG1,HR9,CY8,CZ28,,EE4,,,DE5,GR5,HU1,,,LV2,LT4,LU15,MT1,NL4,PL3,PT2,RO6,SK3,SL3,ES9,SE3,,MK2,RS5
Plastic,PS,Moulded,,,,,,,AT5,BE12,BG1,HR9,CY8,CZ29,,EE4,,,DE5,GR5,HU1,,,LV2,LT4,LU14,MT1,NL3,PL3,PT2,RO6,SK3,SL3,ES8,SE3,,MK2,RS5
Plastic,PS,Beverage,Composite,,,,,,AT7,BE25,BG6,HR10,CY8,CZ79,,EE10,,,DE7,GR11,HU3,,,LV7,LT10,LU15,MT1,NL4,PL3,PT2,RO6,SK4,SL14,ES9,SE3,,MK6,RS5
Plastic,PS,Beverage,Biodegradable,,,,,,AT11,BE26,BG1,HR10,CY8,CZ71,,EE4,,,DE5,GR5,HU1,,,LV2,LT4,LU15,MT1,NL4,PL3,PT2,RO6,SK4,SL3,ES9,SE3,,MK2,RS5
Plastic,PS,Beverage,Hazardous,,,,,,AT5,BE22,BG1,HR10,CY8,CZ31,,EE4,,,DE5,GR5,HU1,,,LV2,LT4,LU15,MT1,NL4,PL3,PT2,RO6,SK3,SL21,ES9,SE3,,MK2,RS5
Plastic,PS,Beverage,Recycled,,,,,,AT5,BE15,BG1,HR10,CY8,CZ31,,EE4,,,DE5,GR5,HU1,,,LV2,LT4,LU15,MT1,NL4,PL3,PT2,RO6,SK3,SL3,ES9,SE3,,MK2,RS5
Plastic,PS,Beverage,Moulded,,,,,,AT5,BE12,BG1,HR10,CY8,CZ32,,EE4,,,DE5,GR5,HU1,,,LV2,LT4,LU14,MT1,NL3,PL3,PT2,RO6,SK3,SL3,ES8,SE3,,MK2,RS5
Plastic,PS,Composite,Biodegradable,,,,,,AT11,BE26,BG6,HR9,CY8,CZ76,,EE5,,,DE7,GR11,HU3,,,LV2,LT10,LU15,MT1,NL4,PL3,PT2,RO6,SK4,SL14,ES9,SE3,,MK6,RS5
Plastic,PS,Composite,Hazardous,,,,,,AT7,BE22,BG6,HR9,CY8,CZ76,,EE5,,,DE7,GR11,HU3,,,LV2,LT10,LU15,MT1,NL4,PL3,PT2,RO6,SK4,SL21,ES9,SE3,,MK6,RS5
Plastic,PS,Composite,Recycled,,,,,,AT7,BE25,BG6,HR9,CY8,CZ76,,EE5,,,DE7,GR11,HU3,,,LV2,LT10,LU15,MT1,NL4,PL3,PT2,RO6,SK4,SL14,ES9,SE3,,MK6,RS5
Plastic,PS,Composite,Moulded,,,,,,AT7,BE25,BG6,HR9,CY8,CZ77,,EE5,,,DE7,GR11,HU3,,,LV2,LT10,LU14,MT1,NL3,PL3,PT2,RO6,SK4,SL14,ES8,SE3,,MK6,RS5
Plastic,PS,Biodegradable,Hazardous,,,,,,AT11,BE22,BG1,HR9,CY8,CZ68,,EE4,,,DE5,GR5,HU1,,,LV2,LT4,LU15,MT1,NL4,PL3,PT2,RO6,SK4,SL21,ES9,SE3,,MK2,RS5
Plastic,PS,Biodegradable,Recycled,,,,,,AT11,BE26,BG1,HR9,CY8,CZ68,,EE4,,,DE5,GR5,HU1,,,LV2,LT4,LU15,MT1,NL4,PL3,PT2,RO6,SK4,SL3,ES9,SE3,,MK2,RS5
Plastic,PS,Biodegradable,Moulded,,,,,,AT11,BE26,BG1,HR9,CY8,CZ69,,EE4,,,DE5,GR5,HU1,,,LV2,LT4,LU14,MT1,NL3,PL3,PT2,RO6,SK4,SL3,ES8,SE3,,MK2,RS5
Plastic,PS,Hazardous,Recycled,,,,,,AT5,BE22,BG1,HR9,CY8,CZ28,,EE4,,,DE5,GR5,HU1,,,LV2,LT4,LU15,MT1,NL4,PL3,PT2,RO6,SK3,SL21,ES9,SE3,,MK2,RS5
Plastic,PS,Hazardous,Moulded,,,,,,AT5,BE22,BG1,HR9,CY8,CZ29,,EE4,,,DE5,GR5,HU1,,,LV2,LT4,LU14,MT1,NL3,PL3,PT2,RO6,SK3,SL21,ES8,SE3,,MK2,RS5
Plastic,PS,Recycled,Moulded,,,,,,AT5,BE12,BG1,HR9,CY8,CZ29,,EE4,,,DE5,GR5,HU1,,,LV2,LT4,LU14,MT1,NL3,PL3,PT2,RO6,SK3,SL3,ES8,SE3,,MK2,RS5
Plastic,PS,Beverage,Composite,Biodegradable,,,,,AT11,BE26,BG6,HR10,CY8,CZ79,,EE10,,,DE7,GR11,HU3,,,LV7,LT10,LU15,MT1,NL4,PL3,PT2,RO6,SK4,SL14,ES9,SE3,,MK6,RS5
Plastic,PS,Beverage,Composite,Hazardous,,,,,AT7,BE22,BG6,HR10,CY8,CZ79,,EE10,,,DE7,GR11,HU3,,,LV7,LT10,LU15,MT1,NL4,PL3,PT2,RO6,SK4,SL21,ES9,SE3,,MK6,RS5
Plastic,PS,Beverage,Composite,Recycled,,,,,AT7,BE25,BG6,HR10,CY8,CZ79,,EE10,,,DE7,GR11,HU3,,,LV7,LT10,LU15,MT1,NL4,PL3,PT2,RO6,SK4,SL14,ES9,SE3,,MK6,RS5
Plastic,PS,Beverage,Composite,Moulded,,,,,AT7,BE25,BG6,HR10,CY8,CZ80,,EE10,,,DE7,GR11,HU3,,,LV7,LT10,LU14,MT1,NL3,PL3,PT2,RO6,SK4,SL14,ES8,SE3,,MK6,RS5
Plastic,PS,Beverage,Biodegradable,Hazardous,,,,,AT11,BE22,BG1,HR10,CY8,CZ71,,EE4,,,DE5,GR5,HU1,,,LV2,LT4,LU15,MT1,NL4,PL3,PT2,RO6,SK4,SL21,ES9,SE3,,MK2,RS5
Plastic,PS,Beverage,Biodegradable,Recycled,,,,,AT11,BE26,BG1,HR10,CY8,CZ71,,EE4,,,DE5,GR5,HU1,,,LV2,LT4,LU15,MT1,NL4,PL3,PT2,RO6,SK4,SL3,ES9,SE3,,MK2,RS5
Plastic,PS,Beverage,Biodegradable,Moulded,,,,,AT11,BE26,BG1,HR10,CY8,CZ72,,EE4,,,DE5,GR5,HU1,,,LV2,LT4,LU14,MT1,NL3,PL3,PT2,RO6,SK4,SL3,ES8,SE3,,MK2,RS5
Plastic,PS,Beverage,Hazardous,Recycled,,,,,AT5,BE22,BG1,HR10,CY8,CZ31,,EE4,,,DE5,GR5,HU1,,,LV2,LT4,LU15,MT1,NL4,PL3,PT2,RO6,SK3,SL21,ES9,SE3,,MK2,RS5
Plastic,PS,Beverage,Hazardous,Moulded,,,,,AT5,BE22,BG1,HR10,CY8,CZ32,,EE4,,,DE5,GR5,HU1,,,LV2,LT4,LU14,MT1,NL3,PL3,PT2,RO6,SK3,SL21,ES8,SE3,,MK2,RS5
Plastic,PS,Beverage,Recycled,Moulded,,,,,AT5,BE12,BG1,HR10,CY8,CZ33,,EE4,,,DE5,GR5,HU1,,,LV2,LT4,LU14,MT1,NL3,PL3,PT2,RO6,SK3,SL3,ES8,SE3,,MK2,RS5
Plastic,PS,Composite,Biodegradable,Hazardous,,,,,AT11,BE22,BG6,HR9,CY8,CZ76,,EE5,,,DE7,GR11,HU3,,,LV2,LT10,LU15,MT1,NL4,PL3,PT2,RO6,SK4,SL21,ES9,SE3,,MK6,RS5
Plastic,PS,Composite,Biodegradable,Recycled,,,,,AT11,BE26,BG6,HR9,CY8,CZ76,,EE5,,,DE7,GR11,HU3,,,LV2,LT10,LU15,MT1,NL4,PL3,PT2,RO6,SK4,SL14,ES9,SE3,,MK6,RS5
Plastic,PS,Composite,Biodegradable,Moulded,,,,,AT11,BE26,BG6,HR9,CY8,CZ77,,EE5,,,DE7,GR11,HU3,,,LV2,LT10,LU14,MT1,NL3,PL3,PT2,RO6,SK4,SL14,ES8,SE3,,MK6,RS5
Plastic,PS,Composite,Hazardous,Recycled,,,,,AT7,BE22,BG6,HR9,CY8,CZ76,,EE5,,,DE7,GR11,HU3,,,LV2,LT10,LU15,MT1,NL4,PL3,PT2,RO6,SK4,SL21,ES9,SE3,,MK6,RS5
Plastic,PS,Composite,Hazardous,Moulded,,,,,AT7,BE22,BG6,HR9,CY8,CZ77,,EE5,,,DE7,GR11,HU3,,,LV2,LT10,LU14,MT1,NL3,PL3,PT2,RO6,SK4,SL21,ES8,SE3,,MK6,RS5
Plastic,PS,Composite,Recycled,Moulded,,,,,AT7,BE25,BG6,HR9,CY8,CZ77,,EE5,,,DE7,GR11,HU3,,,LV2,LT10,LU14,MT1,NL3,PL3,PT2,RO6,SK4,SL14,ES8,SE3,,MK6,RS5
Plastic,PS,Biodegradable,Hazardous,Recycled,,,,,AT11,BE22,BG1,HR9,CY8,CZ68,,EE4,,,DE5,GR5,HU1,,,LV2,LT4,LU15,MT1,NL4,PL3,PT2,RO6,SK4,SL21,ES9,SE3,,MK2,RS5
Plastic,PS,Biodegradable,Hazardous,Moulded,,,,,AT11,BE22,BG1,HR9,CY8,CZ69,,EE4,,,DE5,GR5,HU1,,,LV2,LT4,LU14,MT1,NL3,PL3,PT2,RO6,SK4,SL21,ES8,SE3,,MK2,RS5
Plastic,PS,Biodegradable,Recycled,Moulded,,,,,AT11,BE26,BG1,HR9,CY8,CZ69,,EE4,,,DE5,GR5,HU1,,,LV2,LT4,LU14,MT1,NL3,PL3,PT2,RO6,SK4,SL3,ES8,SE3,,MK2,RS5
Plastic,PS,Hazardous,Recycled,Moulded,,,,,AT5,BE22,BG1,HR9,CY8,CZ29,,EE4,,,DE5,GR5,HU1,,,LV2,LT4,LU14,MT1,NL3,PL3,PT2,RO6,SK3,SL21,ES8,SE3,,MK2,RS5
Plastic,PS,Beverage,Composite,Biodegradable,Hazardous,,,,AT11,BE22,BG6,HR10,CY8,CZ79,,EE10,,,DE7,GR11,HU3,,,LV7,LT10,LU15,MT1,NL4,PL3,PT2,RO6,SK4,SL21,ES9,SE3,,MK6,RS5
Plastic,PS,Beverage,Composite,Biodegradable,Recycled,,,,AT11,BE26,BG6,HR10,CY8,CZ79,,EE10,,,DE7,GR11,HU3,,,LV7,LT10,LU15,MT1,NL4,PL3,PT2,RO6,SK4,SL14,ES9,SE3,,MK6,RS5
Plastic,PS,Beverage,Composite,Biodegradable,Moulded,,,,AT11,BE26,BG6,HR10,CY8,CZ80,,EE10,,,DE7,GR11,HU3,,,LV7,LT10,LU14,MT1,NL3,PL3,PT2,RO6,SK4,SL14,ES8,SE3,,MK6,RS5
Plastic,PS,Beverage,Composite,Hazardous,Recycled,,,,AT7,BE22,BG6,HR10,CY8,CZ79,,EE10,,,DE7,GR11,HU3,,,LV7,LT10,LU15,MT1,NL4,PL3,PT2,RO6,SK4,SL21,ES9,SE3,,MK6,RS5
Plastic,PS,Beverage,Composite,Hazardous,Moulded,,,,AT7,BE22,BG6,HR10,CY8,CZ80,,EE10,,,DE7,GR11,HU3,,,LV7,LT10,LU14,MT1,NL3,PL3,PT2,RO6,SK4,SL21,ES8,SE3,,MK6,RS5
Plastic,PS,Beverage,Composite,Recycled,Moulded,,,,AT7,BE25,BG6,HR10,CY8,CZ81,,EE10,,,DE7,GR11,HU3,,,LV7,LT10,LU14,MT1,NL3,PL3,PT2,RO6,SK4,SL14,ES8,SE3,,MK6,RS5
Plastic,PS,Beverage,Biodegradable,Hazardous,Recycled,,,,AT11,BE22,BG1,HR10,CY8,CZ71,,EE4,,,DE5,GR5,HU1,,,LV2,LT4,LU15,MT1,NL4,PL3,PT2,RO6,SK4,SL21,ES9,SE3,,MK2,RS5
Plastic,PS,Beverage,Biodegradable,Hazardous,Moulded,,,,AT11,BE22,BG1,HR10,CY8,CZ72,,EE4,,,DE5,GR5,HU1,,,LV2,LT4,LU14,MT1,NL3,PL3,PT2,RO6,SK4,SL21,ES8,SE3,,MK2,RS5
Plastic,PS,Beverage,Biodegradable,Recycled,Moulded,,,,AT11,BE26,BG1,HR10,CY8,CZ73,,EE4,,,DE5,GR5,HU1,,,LV2,LT4,LU14,MT1,NL3,PL3,PT2,RO6,SK4,SL3,ES8,SE3,,MK2,RS5
Plastic,PS,Beverage,Hazardous,Recycled,Moulded,,,,AT5,BE22,BG1,HR10,CY8,CZ33,,EE4,,,DE5,GR5,HU1,,,LV2,LT4,LU14,MT1,NL3,PL3,PT2,RO6,SK3,SL21,ES8,SE3,,MK2,RS5
Plastic,PS,Composite,Biodegradable,Hazardous,Recycled,,,,AT11,BE22,BG6,HR9,CY8,CZ76,,EE5,,,DE7,GR11,HU3,,,LV2,LT10,LU15,MT1,NL4,PL3,PT2,RO6,SK4,SL21,ES9,SE3,,MK6,RS5
Plastic,PS,Composite,Biodegradable,Hazardous,Moulded,,,,AT11,BE22,BG6,HR9,CY8,CZ77,,EE5,,,DE7,GR11,HU3,,,LV2,LT10,LU14,MT1,NL3,PL3,PT2,RO6,SK4,SL21,ES8,SE3,,MK6,RS5
Plastic,PS,Composite,Biodegradable,Recycled,Moulded,,,,AT11,BE26,BG6,HR9,CY8,CZ77,,EE5,,,DE7,GR11,HU3,,,LV2,LT10,LU14,MT1,NL3,PL3,PT2,RO6,SK4,SL14,ES8,SE3,,MK6,RS5
Plastic,PS,Composite,Hazardous,Recycled,Moulded,,,,AT7,BE22,BG6,HR9,CY8,CZ77,,EE5,,,DE7,GR11,HU3,,,LV2,LT10,LU14,MT1,NL3,PL3,PT2,RO6,SK4,SL21,ES8,SE3,,MK6,RS5
Plastic,PS,Biodegradable,Hazardous,Recycled,Moulded,,,,AT11,BE22,BG1,HR9,CY8,CZ69,,EE4,,,DE5,GR5,HU1,,,LV2,LT4,LU14,MT1,NL3,PL3,PT2,RO6,SK4,SL21,ES8,SE3,,MK2,RS5
Plastic,PS,Beverage,Composite,Biodegradable,Hazardous,Recycled,,,AT11,BE22,BG6,HR10,CY8,CZ79,,EE10,,,DE7,GR11,HU3,,,LV7,LT10,LU15,MT1,NL4,PL3,PT2,RO6,SK4,SL21,ES9,SE3,,MK6,RS5
Plastic,PS,Beverage,Composite,Biodegradable,Hazardous,Moulded,,,AT11,BE22,BG6,HR10,CY8,CZ80,,EE10,,,DE7,GR11,HU3,,,LV7,LT10,LU14,MT1,NL3,PL3,PT2,RO6,SK4,SL21,ES8,SE3,,MK6,RS5
Plastic,PS,Beverage,Composite,Biodegradable,Recycled,Moulded,,,AT11,BE26,BG6,HR10,CY8,CZ81,,EE10,,,DE7,GR11,HU3,,,LV7,LT10,LU14,MT1,NL3,PL3,PT2,RO6,SK4,SL14,ES8,SE3,,MK6,RS5
Plastic,PS,Beverage,Composite,Hazardous,Recycled,Moulded,,,AT7,BE22,BG6,HR10,CY8,CZ81,,EE10,,,DE7,GR11,HU3,,,LV7,LT10,LU14,MT1,NL3,PL3,PT2,RO6,SK4,SL21,ES8,SE3,,MK6,RS5
Plastic,PS,Beverage,Biodegradable,Hazardous,Recycled,Moulded,,,AT11,BE22,BG1,HR10,CY8,CZ73,,EE4,,,DE5,GR5,HU1,,,LV2,LT4,LU14,MT1,NL3,PL3,PT2,RO6,SK4,SL21,ES8,SE3,,MK2,RS5
Plastic,PS,Composite,Biodegradable,Hazardous,Recycled,Moulded,,,AT11,BE22,BG6,HR9,CY8,CZ77,,EE5,,,DE7,GR11,HU3,,,LV2,LT10,LU14,MT1,NL3,PL3,PT2,RO6,SK4,SL21,ES8,SE3,,MK6,RS5
Plastic,PS,Beverage,Composite,Biodegradable,Hazardous,Recycled,Moulded,,AT11,BE22,BG6,HR10,CY8,CZ81,,EE10,,,DE7,GR11,HU3,,,LV7,LT10,LU14,MT1,NL3,PL3,PT2,RO6,SK4,SL21,ES8,SE3,,MK6,RS5
Plastic,PVC,,,,,,,,AT5,BE15,BG1,HR9,CY8,CZ52,,EE4,,,DE5,GR5,HU1,,,LV2,LT4,LU15,MT1,NL4,PL3,PT2,RO4,SK4,SL5,ES9,SE3,,MK2,RS5
Plastic,PVC,Beverage,,,,,,,AT5,BE15,BG1,HR10,CY8,CZ55,,EE4,,,DE5,GR5,HU1,,,LV2,LT4,LU15,MT1,NL4,PL3,PT2,RO4,SK4,SL5,ES9,SE3,,MK2,RS5
Plastic,PVC,Composite,,,,,,,AT7,BE25,BG6,HR9,CY8,CZ76,,EE5,,,DE7,GR11,HU3,,,LV2,LT10,LU15,MT1,NL4,PL3,PT2,RO4,SK4,SL14,ES9,SE3,,MK6,RS5
Plastic,PVC,Biodegradable,,,,,,,AT11,BE26,BG1,HR9,CY8,CZ68,,EE4,,,DE5,GR5,HU1,,,LV2,LT4,LU15,MT1,NL4,PL3,PT2,RO4,SK4,SL5,ES9,SE3,,MK2,RS5
Plastic,PVC,Hazardous,,,,,,,AT5,BE22,BG1,HR9,CY8,CZ52,,EE4,,,DE5,GR5,HU1,,,LV2,LT4,LU15,MT1,NL4,PL3,PT2,RO4,SK4,SL21,ES9,SE3,,MK2,RS5
Plastic,PVC,Recycled,,,,,,,AT5,BE15,BG1,HR9,CY8,CZ52,,EE4,,,DE5,GR5,HU1,,,LV2,LT4,LU15,MT1,NL4,PL3,PT2,RO4,SK4,SL5,ES9,SE3,,MK2,RS5
Plastic,PVC,Moulded,,,,,,,AT5,BE25,BG1,HR9,CY8,CZ53,,EE4,,,DE5,GR5,HU1,,,LV2,LT4,LU15,MT1,NL3,PL3,PT2,RO4,SK4,SL5,ES8,SE3,,MK2,RS5
Plastic,PVC,Beverage,Composite,,,,,,AT7,BE25,BG6,HR10,CY8,CZ79,,EE10,,,DE7,GR11,HU3,,,LV7,LT10,LU15,MT1,NL4,PL3,PT2,RO4,SK4,SL14,ES9,SE3,,MK6,RS5
Plastic,PVC,Beverage,Biodegradable,,,,,,AT11,BE26,BG1,HR10,CY8,CZ71,,EE4,,,DE5,GR5,HU1,,,LV2,LT4,LU15,MT1,NL4,PL3,PT2,RO4,SK4,SL5,ES9,SE3,,MK2,RS5
Plastic,PVC,Beverage,Hazardous,,,,,,AT5,BE22,BG1,HR10,CY8,CZ55,,EE4,,,DE5,GR5,HU1,,,LV2,LT4,LU15,MT1,NL4,PL3,PT2,RO4,SK4,SL21,ES9,SE3,,MK2,RS5
Plastic,PVC,Beverage,Recycled,,,,,,AT5,BE15,BG1,HR10,CY8,CZ55,,EE4,,,DE5,GR5,HU1,,,LV2,LT4,LU15,MT1,NL4,PL3,PT2,RO4,SK4,SL5,ES9,SE3,,MK2,RS5
Plastic,PVC,Beverage,Moulded,,,,,,AT5,BE25,BG1,HR10,CY8,CZ56,,EE4,,,DE5,GR5,HU1,,,LV2,LT4,LU15,MT1,NL3,PL3,PT2,RO4,SK4,SL5,ES8,SE3,,MK2,RS5
